Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2007,9,26,18,0,0,0,0,0,0,0,7,18,91.43,0,0.122,0.3,4.274,286,82.86,23,990
2007,9,26,18,30,0,0,0,0,0,0,8,18,96.96,0,0.122,0.2,4.324,286,88.09,22,990
2007,9,26,19,0,0,0,0,0,0,0,8,19,102.46,0,0.122,0.2,4.375,313.1,88.51,22,990
2007,9,26,19,30,0,0,0,0,0,0,6,19,107.87,0,0.122,0.1,4.401,313.1,94.13,21,990
2007,9,26,20,0,0,0,0,0,0,0,7,19,113.14,0,0.122,0.1,4.427,320.1,94.53,21,990
2007,9,26,20,30,0,0,0,0,0,0,6,19,118.21,0,0.122,0.1,4.434,320.1,100,21,990
2007,9,26,21,0,0,0,0,0,0,0,6,19,123,0,0.122,0.1,4.442,336.8,100,21,990
2007,9,26,21,30,0,0,0,0,0,0,7,19,127.4,0,0.122,0.1,4.453,336.8,100,20,990
2007,9,26,22,0,0,0,0,0,0,0,7,18,131.31,0,0.122,0.1,4.464,4,99.67,20,990
2007,9,26,22,30,0,0,0,0,0,0,,18,134.58,1,0.122,0.1,4.472,4,100,20,990
2007,9,26,23,0,0,0,0,0,0,0,,18,137.05,1,0.122,0.1,4.481,38.2,100,20,990
2007,9,26,23,30,0,0,0,0,0,0,,18,138.56,1,0.122,0.1,4.482,38.2,100,19,990
2007,9,27,0,0,0,0,0,0,0,0,,18,139.02,1,0.122,0.2,4.484,75.2,100,19,990
2007,9,27,0,30,0,0,0,0,0,0,,18,138.38,1,0.122,0.2,4.465,75.2,100,19,990
2007,9,27,1,0,0,0,0,0,0,0,,18,136.69,1,0.122,0.2,4.446,104.6,100,19,990
2007,9,27,1,30,0,0,0,0,0,0,7,17,134.07,0,0.122,0.2,4.396,104.6,100,19,990
2007,9,27,2,0,0,0,0,0,0,0,7,17,130.69,0,0.122,0.2,4.346,128.9,100,19,990
2007,9,27,2,30,0,0,0,0,0,0,7,17,126.68,0,0.122,0.2,4.278,128.9,100,19,990
2007,9,27,3,0,0,0,0,0,0,0,8,17,122.21,0,0.122,0.2,4.211,150.1,100,19,990
2007,9,27,3,30,0,0,0,0,0,0,8,17,117.37,0,0.122,0.2,4.134,150.1,100,19,990
2007,9,27,4,0,0,0,0,0,0,0,8,17,112.26,0,0.122,0.2,4.057,166.3,100,19,990
2007,9,27,4,30,0,0,0,0,0,0,7,17,106.97,0,0.122,0.1,3.986,166.3,100,19,990
2007,9,27,5,0,0,0,0,0,0,0,8,17,101.55,0,0.122,0.1,3.916,172.3,100,19,990
2007,9,27,5,30,0,0,0,0,0,0,4,17,96.05,0,0.122,0.1,3.881,172.3,100,19,990
2007,9,27,6,0,0,0,0,0,0,0,4,17,90.52,0,0.122,0.1,3.847,179.2,100,19,990
2007,9,27,6,30,17,0,17,33,123,43,4,17,85.01,4,0.122,0.1,3.858,179.2,100,19,990
2007,9,27,7,0,46,0,46,68,262,116,8,18,79.56,4,0.122,0.1,3.869,186.8,100,20,990
2007,9,27,7,30,79,0,79,96,380,199,4,19,74.21,0,0.122,0.1,3.907,186.8,100,21,990
2007,9,27,8,0,136,260,229,120,454,283,4,20,69.02,0,0.122,0.1,3.945,201.5,100,22,990
2007,9,27,8,30,176,53,199,138,521,366,4,20,64.06,0,0.122,0.1,3.982,201.5,94.34,23,990
2007,9,27,9,0,171,471,411,154,564,441,7,19,59.39,0,0.122,0.1,4.019,233,86.92,24,990
2007,9,27,9,30,225,375,440,165,603,510,7,19,55.13,0,0.122,0.1,4.034,233,81.79,24,990
2007,9,27,10,0,277,77,325,172,635,569,7,18,51.38,0,0.122,0.1,4.048,240,71.59,25,990
2007,9,27,10,30,312,191,439,178,657,615,8,18,48.27,0,0.122,0.1,4.045,240,71.57,25,990
2007,9,27,11,0,329,201,469,191,654,646,7,18,45.94,0,0.122,0.1,4.043,230.5,70.21,26,990
2007,9,27,11,30,333,95,401,194,662,666,4,18,44.53,0,0.122,0.1,4.061,230.5,70.19,26,990
2007,9,27,12,0,343,134,440,205,643,667,4,18,44.12,0,0.122,0.1,4.078,223.3,66.55,26,990
2007,9,27,12,30,328,86,389,204,639,658,4,18,44.75,0,0.122,0.1,4.124,223.3,66.53,26,990
2007,9,27,13,0,271,29,291,267,503,614,3,18,46.37,0,0.122,0.1,4.17,229.1,67.55,27,990
2007,9,27,13,30,288,63,330,259,485,578,3,18,48.87,0,0.122,0,4.241,229.1,71.68,26,990
2007,9,27,14,0,236,27,253,264,424,524,3,19,52.13,0,0.122,0,4.313,254.7,74.45,26,990
2007,9,27,14,30,232,51,260,246,391,465,3,19,56.01,0,0.122,0,4.371,254.7,79.05,25,990
2007,9,27,15,0,114,0,114,235,316,392,4,20,60.37,0,0.122,0,4.43,287.1,83.28,25,990
2007,9,27,15,30,118,0,118,204,266,316,4,20,65.11,0,0.122,0,4.459,287.1,88.47,24,990
2007,9,27,16,0,77,0,77,170,176,230,4,20,70.13,0,0.122,0.1,4.488,309.1,90.71,23,990
2007,9,27,16,30,73,0,73,118,116,148,4,20,75.36,0,0.122,0.1,4.49,309.1,96.42,22,990
2007,9,27,17,0,33,0,33,59,49,67,7,20,80.74,4,0.122,0.1,4.492,305.4,100,22,990
2007,9,27,17,30,6,0,6,12,8,12,8,19,86.22,4,0.122,0.1,4.448,305.4,100,21,990
2007,9,27,18,0,0,0,0,0,0,0,6,19,91.75,0,0.122,0.1,4.404,318.5,100,20,990
2007,9,27,18,30,0,0,0,0,0,0,6,18,97.29,0,0.122,0.1,4.318,318.5,100,19,990
2007,9,27,19,0,0,0,0,0,0,0,6,18,102.79,0,0.122,0.1,4.233,332.2,100,19,990
2007,9,27,19,30,0,0,0,0,0,0,6,17,108.2,0,0.122,0.1,4.1,332.2,100,18,990
2007,9,27,20,0,0,0,0,0,0,0,6,17,113.48,0,0.122,0.1,3.967,325.7,100,18,990
2007,9,27,20,30,0,0,0,0,0,0,6,16,118.56,0,0.122,0.1,3.809,325.7,100,17,990
2007,9,27,21,0,0,0,0,0,0,0,6,15,123.36,0,0.122,0.1,3.651,324.4,100,17,990
2007,9,27,21,30,0,0,0,0,0,0,7,14,127.78,0,0.122,0.1,3.562,324.4,100,16,990
2007,9,27,22,0,0,0,0,0,0,0,7,14,131.7,0,0.122,0.1,3.474,317.2,100,16,990
2007,9,27,22,30,0,0,0,0,0,0,,14,134.97,1,0.122,0.1,3.503,317.2,100,15,990
2007,9,27,23,0,0,0,0,0,0,0,,14,137.45,1,0.122,0.1,3.532,312.5,100,15,990
2007,9,27,23,30,0,0,0,0,0,0,,13,138.96,1,0.122,0.1,3.581,312.5,100,15,990
2007,9,28,0,0,0,0,0,0,0,0,,13,139.41,1,0.122,0.1,3.631,311.2,100,15,990
2007,9,28,0,30,0,0,0,0,0,0,,13,138.75,1,0.122,0.1,3.61,311.2,100,15,990
2007,9,28,1,0,0,0,0,0,0,0,,13,137.03,1,0.122,0.1,3.59,303.8,100,15,990
2007,9,28,1,30,0,0,0,0,0,0,8,13,134.39,0,0.122,0.1,3.463,303.8,100,14,990
2007,9,28,2,0,0,0,0,0,0,0,8,13,130.98,0,0.122,0.1,3.337,301,100,14,990
2007,9,28,2,30,0,0,0,0,0,0,8,13,126.95,0,0.122,0.1,3.167,301,100,14,990
2007,9,28,3,0,0,0,0,0,0,0,7,13,122.46,0,0.122,0.1,2.997,301,100,14,990
2007,9,28,3,30,0,0,0,0,0,0,3,11,117.6,0,0.122,0.1,2.852,301,100,14,990
2007,9,28,4,0,0,0,0,0,0,0,1,11,112.49,0,0.122,0.1,2.707,292.9,100,14,990
2007,9,28,4,30,0,0,0,0,0,0,1,11,107.18,0,0.122,0.1,2.634,292.9,100,14,990
2007,9,28,5,0,0,0,0,0,0,0,4,11,101.75,0,0.122,0.1,2.561,272.9,100,14,990
2007,9,28,5,30,0,0,0,0,0,0,4,11,96.25,0,0.122,0.1,2.49,272.9,100,14,990
2007,9,28,6,0,0,0,0,0,0,0,4,11,90.72,0,0.122,0.1,2.421,270.2,100,14,990
2007,9,28,6,30,25,0,25,32,163,46,7,11,85.21,4,0.122,0.1,2.368,270.2,100,14,990
2007,9,28,7,0,62,24,66,66,305,120,4,13,79.77,0,0.122,0.1,2.316,264.7,100,14,990
2007,9,28,7,30,94,275,168,90,433,207,7,13,74.43,0,0.122,0.1,2.325,264.7,100,15,990
2007,9,28,8,0,60,0,60,114,504,293,4,14,69.25,0,0.122,0.1,2.336,268.3,100,16,990
2007,9,28,8,30,78,0,78,130,573,378,3,14,64.3,4,0.122,0.1,2.352,268.3,94.15,17,990
2007,9,28,9,0,220,107,274,137,638,459,3,13,59.66,0,0.122,0.1,2.37,276.2,85.33,18,990
2007,9,28,9,30,146,677,530,146,677,530,0,13,55.41,0,0.122,0.1,2.376,276.2,80.09,19,990
2007,9,28,10,0,245,401,494,160,690,588,2,12,51.68,0,0.122,0.1,2.383,281.2,68.96,20,990
2007,9,28,10,30,292,302,492,165,711,636,7,12,48.6,0,0.122,0.1,2.366,281.2,68.96,20,990
2007,9,28,11,0,77,0,77,183,698,665,6,11,46.3,0,0.122,0.2,2.349,283.2,61.9,20,990
2007,9,28,11,30,335,117,419,185,706,686,4,11,44.91,0,0.122,0.2,2.338,283.2,65.89,20,990
2007,9,28,12,0,176,728,695,176,728,695,1,11,44.51,0,0.122,0.2,2.327,285.7,64.03,20,990
2007,9,28,12,30,42,0,42,175,724,686,4,11,45.15,0,0.122,0.2,2.321,285.7,64.04,19,990
2007,9,28,13,0,55,0,55,163,735,666,4,10,46.76,0,0.122,0.2,2.316,290.2,63.13,19,990
2007,9,28,13,30,305,164,413,159,719,628,3,10,49.26,0,0.122,0.1,2.306,290.2,67.25,19,990
2007,9,28,14,0,280,146,369,152,700,578,4,10,52.51,0,0.122,0.1,2.297,295.7,66.07,19,990
2007,9,28,14,30,145,669,515,145,669,515,0,10,56.38,0,0.122,0.1,2.277,295.7,66.09,18,990
2007,9,28,15,0,130,642,444,130,642,444,0,10,60.73,0,0.122,0.1,2.258,296.3,65.4,18,990
2007,9,28,15,30,173,178,247,119,587,363,4,10,65.46,0,0.122,0.1,2.222,296.3,69.7,17,990
2007,9,28,16,0,120,16,126,98,539,278,6,10,70.47,0,0.122,0.1,2.186,292,71.33,17,990
2007,9,28,16,30,92,163,133,81,438,189,8,10,75.7,0,0.122,0.1,2.158,292,76.06,16,990
2007,9,28,17,0,58,99,73,54,328,105,4,11,81.07,4,0.122,0.1,2.13,286.6,84.4,16,990
2007,9,28,17,30,21,11,22,24,121,31,4,11,86.55,4,0.122,0.1,2.128,286.6,90.09,15,990
2007,9,28,18,0,0,0,0,0,0,0,4,11,92.08,0,0.122,0.1,2.126,285.4,92.2,15,990
2007,9,28,18,30,0,0,0,0,0,0,8,11,97.61,0,0.122,0.1,2.134,285.4,98.47,14,990
2007,9,28,19,0,0,0,0,0,0,0,8,11,103.12,0,0.122,0.2,2.143,290.7,99.94,14,990
2007,9,28,19,30,0,0,0,0,0,0,0,11,108.54,0,0.122,0.2,2.132,290.7,99.97,14,990
2007,9,28,20,0,0,0,0,0,0,0,3,11,113.82,0,0.122,0.2,2.122,299.6,99.95,14,1000
2007,9,28,20,30,0,0,0,0,0,0,4,11,118.91,0,0.122,0.2,2.082,299.6,100,13,1000
2007,9,28,21,0,0,0,0,0,0,0,4,11,123.71,0,0.122,0.2,2.043,307.2,100,13,1000
2007,9,28,21,30,0,0,0,0,0,0,4,11,128.14,0,0.122,0.2,1.973,307.2,100,13,1000
2007,9,28,22,0,0,0,0,0,0,0,3,11,132.08,0,0.122,0.2,1.903,311,100,13,1000
2007,9,28,22,30,0,0,0,0,0,0,,11,135.36,1,0.122,0.2,1.834,311,100,12,1000
2007,9,28,23,0,0,0,0,0,0,0,,11,137.84,1,0.122,0.2,1.765,311.3,100,12,1000
2007,9,28,23,30,0,0,0,0,0,0,,11,139.36,1,0.122,0.2,1.718,311.3,100,12,1000
2007,9,29,0,0,0,0,0,0,0,0,,11,139.79,1,0.122,0.2,1.672,319.9,100,12,1000
2007,9,29,0,30,0,0,0,0,0,0,,9,139.12,1,0.122,0.1,1.632,319.9,100,12,1000
2007,9,29,1,0,0,0,0,0,0,0,,9,137.38,1,0.122,0.1,1.592,331.6,100,12,1000
2007,9,29,1,30,0,0,0,0,0,0,3,9,134.71,0,0.122,0.1,1.553,331.6,100,12,1000
2007,9,29,2,0,0,0,0,0,0,0,3,9,131.28,0,0.122,0.1,1.514,342,100,12,1000
2007,9,29,2,30,0,0,0,0,0,0,1,9,127.23,0,0.122,0.1,1.48,342,100,12,1000
2007,9,29,3,0,0,0,0,0,0,0,1,9,122.71,0,0.122,0.1,1.448,350.2,100,12,1000
2007,9,29,3,30,0,0,0,0,0,0,3,9,117.84,0,0.122,0.1,1.424,350.2,100,11,1000
2007,9,29,4,0,0,0,0,0,0,0,1,9,112.71,0,0.122,0.1,1.401,349.6,100,11,1000
2007,9,29,4,30,0,0,0,0,0,0,1,9,107.39,0,0.122,0.1,1.384,349.6,100,10,1000
2007,9,29,5,0,0,0,0,0,0,0,1,9,101.96,0,0.122,0.1,1.368,333,100,10,1000
2007,9,29,5,30,0,0,0,0,0,0,3,9,96.46,0,0.122,0.1,1.359,333,100,10,1000
2007,9,29,6,0,0,0,0,0,0,0,1,9,90.92,0,0.122,0.1,1.351,320.3,100,11,1000
2007,9,29,6,30,27,273,49,27,273,49,1,9,85.42,0,0.122,0.1,1.355,320.3,100,12,1000
2007,9,29,7,0,60,21,64,48,481,132,3,11,79.97,0,0.122,0.1,1.36,314.9,100,13,1000
2007,9,29,7,30,89,0,89,62,612,224,3,11,74.64,0,0.122,0.1,1.372,314.9,95.22,14,1000
2007,9,29,8,0,123,8,126,73,696,317,2,11,69.48,4,0.122,0.1,1.385,324.8,88.67,15,1000
2007,9,29,8,30,81,757,406,81,757,406,2,11,64.55,4,0.122,0.1,1.402,324.8,83.12,16,1010
2007,9,29,9,0,88,800,489,88,800,489,0,9,59.92,0,0.122,0.1,1.419,332.4,63.76,17,1010
2007,9,29,9,30,224,360,427,93,832,561,2,9,55.7,0,0.122,0.1,1.44,332.4,63.76,18,1010
2007,9,29,10,0,93,864,625,93,864,625,1,8,51.99,0,0.122,0.1,1.462,331.3,56.49,19,1010
2007,9,29,10,30,96,880,674,96,880,674,0,8,48.93,0,0.122,0.1,1.478,331.3,56.48,19,1010
2007,9,29,11,0,98,888,708,98,888,708,0,8,46.65,0,0.122,0.1,1.495,332.6,52.45,20,1010
2007,9,29,11,30,99,894,729,99,894,729,0,8,45.28,0,0.122,0.1,1.503,332.6,52.44,20,1010
2007,9,29,12,0,99,896,734,99,896,734,0,8,44.9,0,0.122,0.1,1.511,334.7,49.04,20,1010
2007,9,29,12,30,99,893,725,99,893,725,3,8,45.54,4,0.122,0.1,1.515,334.7,49.03,20,1000
2007,9,29,13,0,272,414,554,94,894,702,3,8,47.16,4,0.122,0.1,1.519,336.8,48.95,21,1000
2007,9,29,13,30,255,414,523,92,882,663,3,8,49.65,0,0.122,0.1,1.513,336.8,48.95,21,1000
2007,9,29,14,0,234,410,482,88,866,611,2,7,52.9,4,0.122,0.1,1.509,340.5,48.83,21,1000
2007,9,29,14,30,84,842,546,84,842,546,1,7,56.75,0,0.122,0.1,1.498,340.5,51.98,20,1000
2007,9,29,15,0,79,811,471,79,811,471,0,7,61.09,0,0.122,0.1,1.488,341.6,51.95,20,1000
2007,9,29,15,30,73,765,386,73,765,386,0,7,65.81,0,0.122,0.1,1.468,341.6,55.33,19,1010
2007,9,29,16,0,64,704,296,64,704,296,0,8,70.81,0,0.122,0.1,1.449,340.8,56.22,19,1010
2007,9,29,16,30,54,612,202,54,612,202,0,8,76.03,0,0.122,0.1,1.421,340.8,63.88,17,1010
2007,9,29,17,0,40,472,111,40,472,111,0,9,81.4,0,0.122,0.1,1.393,344,74.12,16,1010
2007,9,29,17,30,19,233,32,19,233,32,0,9,86.87,0,0.122,0.1,1.355,344,84.46,14,1010
2007,9,29,18,0,0,0,0,0,0,0,0,9,92.4,0,0.122,0.1,1.319,358.3,88.05,13,1010
2007,9,29,18,30,0,0,0,0,0,0,0,9,97.94,0,0.122,0.2,1.289,358.3,94.11,12,1010
2007,9,29,19,0,0,0,0,0,0,0,0,8,103.44,0,0.121,0.3,1.259,8.2,92.82,12,1010
2007,9,29,19,30,0,0,0,0,0,0,0,8,108.87,0,0.121,0.3,1.238,8.2,99.26,11,1010
2007,9,29,20,0,0,0,0,0,0,0,0,8,114.16,0,0.121,0.4,1.219,20.7,98.02,11,1010
2007,9,29,20,30,0,0,0,0,0,0,0,8,119.25,0,0.121,0.4,1.204,20.7,98.02,10,1010
2007,9,29,21,0,0,0,0,0,0,0,0,8,124.07,0,0.121,0.5,1.19,47.6,97.29,10,1010
2007,9,29,21,30,0,0,0,0,0,0,7,8,128.51,0,0.121,0.5,1.196,47.6,100,10,1010
2007,9,29,22,0,0,0,0,0,0,0,7,8,132.46,0,0.121,0.6,1.202,64.1,100,10,1010
2007,9,29,22,30,0,0,0,0,0,0,,8,135.75,1,0.121,0.6,1.23,64.1,100,9,1010
2007,9,29,23,0,0,0,0,0,0,0,,8,138.24,1,0.121,0.6,1.259,74,100,9,1010
2007,9,29,23,30,0,0,0,0,0,0,,8,139.75,1,0.121,0.4,1.298,74,100,9,1010
2007,9,30,0,0,0,0,0,0,0,0,,8,140.18,1,0.121,0.3,1.337,86.3,100,9,1010
2007,9,30,0,30,0,0,0,0,0,0,,7,139.49,1,0.121,0.2,1.381,86.3,100,9,1010
2007,9,30,1,0,0,0,0,0,0,0,,7,137.73,1,0.121,0.2,1.426,90.1,100,9,1010
2007,9,30,1,30,0,0,0,0,0,0,7,7,135.03,0,0.121,0.1,1.468,90.1,100,9,1010
2007,9,30,2,0,0,0,0,0,0,0,7,8,131.57,0,0.121,0.1,1.51,102.6,100,9,1010
2007,9,30,2,30,0,0,0,0,0,0,7,7,127.5,0,0.121,0.1,1.573,102.6,100,9,1010
2007,9,30,3,0,0,0,0,0,0,0,7,7,122.96,0,0.121,0.1,1.636,112.7,100,9,1010
2007,9,30,3,30,0,0,0,0,0,0,7,7,118.07,0,0.121,0.1,1.697,112.7,100,9,1010
2007,9,30,4,0,0,0,0,0,0,0,7,7,112.93,0,0.121,0.1,1.758,127.9,100,9,1010
2007,9,30,4,30,0,0,0,0,0,0,7,7,107.6,0,0.121,0.1,1.812,127.9,100,9,1010
2007,9,30,5,0,0,0,0,0,0,0,7,7,102.16,0,0.121,0.1,1.866,143.9,100,9,1010
2007,9,30,5,30,0,0,0,0,0,0,0,7,96.66,0,0.121,0.1,1.9,143.9,100,9,1010
2007,9,30,6,0,0,0,0,0,0,0,0,7,91.13,0,0.121,0.1,1.935,153.5,100,9,1010
2007,9,30,6,30,16,0,16,27,225,44,7,8,85.62,4,0.121,0.1,1.945,153.5,100,10,1010
2007,9,30,7,0,45,0,45,48,450,125,4,8,80.19,0,0.121,0.1,1.955,157,89.38,11,1010
2007,9,30,7,30,100,82,121,63,584,215,4,8,74.86,0,0.121,0.1,1.926,157,83.62,13,1010
2007,9,30,8,0,73,677,308,73,677,308,1,8,69.71,0,0.121,0.1,1.897,163.2,72.07,15,1010
2007,9,30,8,30,139,439,327,81,741,396,3,8,64.79,0,0.121,0.1,1.84,163.2,67.52,16,1010
2007,9,30,9,0,132,587,424,88,785,478,3,7,60.18,0,0.121,0.1,1.784,173.7,56.66,18,1010
2007,9,30,9,30,93,820,552,93,820,552,0,7,55.98,0,0.121,0.1,1.736,173.7,53.17,19,1010
2007,9,30,10,0,97,844,613,97,844,613,0,6,52.3,0,0.121,0.1,1.688,178.9,47.78,20,1010
2007,9,30,10,30,100,862,663,100,862,663,0,6,49.27,0,0.121,0.1,1.669,178.9,44.88,21,1010
2007,9,30,11,0,101,876,698,101,876,698,0,6,47.01,0,0.121,0.1,1.651,176.4,41.03,22,1010
2007,9,30,11,30,102,882,719,102,882,719,1,6,45.66,0,0.121,0.1,1.659,176.4,41.02,22,1010
2007,9,30,12,0,102,885,724,102,885,724,0,6,45.29,0,0.121,0.1,1.668,173.1,38.01,23,1010
2007,9,30,12,30,219,573,618,101,881,714,2,6,45.94,0,0.121,0.1,1.685,173.1,38,23,1010
2007,9,30,13,0,105,860,686,105,860,686,1,6,47.56,0,0.121,0.1,1.702,165.2,35.67,24,1010
2007,9,30,13,30,150,699,599,103,847,647,7,6,50.05,0,0.121,0.1,1.712,165.2,35.66,24,1010
2007,9,30,14,0,99,829,595,99,829,595,1,6,53.28,0,0.121,0.1,1.723,159.1,36.37,24,1010
2007,9,30,14,30,153,573,465,95,802,530,2,6,57.12,0,0.121,0.1,1.727,159.1,36.36,23,1010
2007,9,30,15,0,165,433,372,89,765,455,8,6,61.45,0,0.121,0.1,1.732,162,36.9,23,1010
2007,9,30,15,30,75,696,356,82,715,371,7,6,66.15,0,0.121,0.1,1.734,162,39.22,22,1010
2007,9,30,16,0,128,129,170,76,629,279,4,9,71.15,0,0.121,0.1,1.738,162.4,49.42,22,1010
2007,9,30,16,30,50,572,185,63,527,187,7,9,76.36,0,0.121,0.1,1.74,162.4,55.97,20,1010
2007,9,30,17,0,46,366,98,46,366,98,0,10,81.73,0,0.121,0.1,1.743,159.7,68.83,18,1010
2007,9,30,17,30,19,129,26,19,129,26,0,10,87.2,0,0.121,0.1,1.74,159.7,73.38,16,1010
2007,9,30,18,0,0,0,0,0,0,0,0,9,92.72,0,0.121,0.2,1.738,161.2,72.97,15,1010
2007,9,30,18,30,0,0,0,0,0,0,0,9,98.26,0,0.121,0.2,1.727,161.2,72.99,15,1010
2007,9,30,19,0,0,0,0,0,0,0,0,9,103.77,0,0.121,0.2,1.717,166.7,71.98,15,1010
2007,9,30,19,30,0,0,0,0,0,0,0,9,109.2,0,0.121,0.2,1.7,166.7,76.82,15,1010
2007,9,30,20,0,0,0,0,0,0,0,0,9,114.5,0,0.121,0.2,1.683,173.6,76.92,15,1010
2007,9,30,20,30,0,0,0,0,0,0,1,9,119.6,0,0.121,0.2,1.659,173.6,76.9,14,1010
2007,9,30,21,0,0,0,0,0,0,0,0,9,124.43,0,0.121,0.2,1.636,178.5,76.8,14,1010
2007,9,30,21,30,0,0,0,0,0,0,1,9,128.88,0,0.121,0.2,1.611,178.5,81.98,14,1010
2007,9,30,22,0,0,0,0,0,0,0,7,8,132.84,0,0.121,0.2,1.587,180.6,81.52,14,1010
2007,9,30,22,30,0,0,0,0,0,0,,8,136.14,1,0.121,0.2,1.569,180.6,81.51,13,1010
2007,9,30,23,0,0,0,0,0,0,0,,8,138.64,1,0.121,0.2,1.552,176.7,81.52,13,1010
2007,9,30,23,30,0,0,0,0,0,0,,8,140.15,1,0.121,0.1,1.534,176.7,87.09,13,1010
2007,10,1,0,0,0,0,0,0,0,0,,9,140.57,1,0.121,0.1,1.516,166.9,87.7,13,1010
2007,10,1,0,30,0,0,0,0,0,0,,9,139.86,1,0.121,0.1,1.495,166.9,87.7,12,1010
2007,10,1,1,0,0,0,0,0,0,0,,9,138.07,1,0.121,0.1,1.474,161,88.49,12,1010
2007,10,1,1,30,0,0,0,0,0,0,7,9,135.35,0,0.121,0.1,1.456,161,94.56,12,1010
2007,10,1,2,0,0,0,0,0,0,0,7,9,131.86,0,0.121,0.2,1.438,158,96.02,12,1010
2007,10,1,2,30,0,0,0,0,0,0,7,9,127.76,0,0.121,0.2,1.434,158,96.02,11,1010
2007,10,1,3,0,0,0,0,0,0,0,7,9,123.21,0,0.121,0.2,1.431,158.1,97.92,11,1010
2007,10,1,3,30,0,0,0,0,0,0,7,9,118.3,0,0.121,0.2,1.442,158.1,97.92,11,1010
2007,10,1,4,0,0,0,0,0,0,0,7,9,113.15,0,0.121,0.2,1.453,158.6,99.84,11,1010
2007,10,1,4,30,0,0,0,0,0,0,7,9,107.81,0,0.121,0.2,1.471,158.6,99.84,11,1010
2007,10,1,5,0,0,0,0,0,0,0,7,9,102.37,0,0.121,0.2,1.489,161.2,100,11,1010
2007,10,1,5,30,0,0,0,0,0,0,7,9,96.86,0,0.121,0.2,1.504,161.2,100,11,1010
2007,10,1,6,0,0,0,0,0,0,0,7,9,91.33,0,0.121,0.2,1.519,162.2,100,11,1010
2007,10,1,6,30,26,46,29,28,140,38,4,10,85.83,4,0.121,0.2,1.524,162.2,95.41,12,1010
2007,10,1,7,0,57,194,90,56,358,116,3,10,80.4,0,0.121,0.2,1.53,166.5,91.72,13,1010
2007,10,1,7,30,76,499,205,76,499,205,0,10,75.08,0,0.121,0.2,1.535,166.5,85.91,14,1010
2007,10,1,8,0,86,616,298,86,616,298,0,11,69.94,0,0.121,0.2,1.54,178.8,77.64,16,1010
2007,10,1,8,30,97,684,386,97,684,386,0,11,65.04,0,0.121,0.2,1.547,178.8,72.82,17,1010
2007,10,1,9,0,101,745,469,101,745,469,0,10,60.45,0,0.121,0.2,1.554,184.1,67.34,19,1010
2007,10,1,9,30,117,705,509,107,780,541,7,10,56.27,0,0.121,0.2,1.564,184.1,63.22,20,1010
2007,10,1,10,0,110,812,603,110,812,603,1,10,52.61,0,0.121,0.2,1.575,185.1,57.63,21,1010
2007,10,1,10,30,192,588,574,113,831,652,3,10,49.6,0,0.121,0.2,1.584,185.1,54.15,21,1010
2007,10,1,11,0,195,617,614,113,847,688,7,10,47.37,0,0.121,0.2,1.593,182.2,49.92,22,1010
2007,10,1,11,30,193,646,642,115,854,708,7,10,46.03,0,0.121,0.2,1.596,182.2,49.91,22,1010
2007,10,1,12,0,286,411,574,115,856,713,3,10,45.68,0,0.121,0.2,1.6,177.7,49.57,23,1010
2007,10,1,12,30,249,487,585,114,853,703,3,10,46.34,0,0.121,0.2,1.602,177.7,49.55,23,1000
2007,10,1,13,0,116,837,677,116,837,677,1,10,47.95,0,0.121,0.2,1.605,174.5,46.7,23,1000
2007,10,1,13,30,113,823,638,113,823,638,0,10,50.43,0,0.121,0.2,1.607,174.5,46.69,23,1000
2007,10,1,14,0,114,791,583,114,791,583,1,10,53.66,0,0.121,0.2,1.61,172.8,47.08,23,1000
2007,10,1,14,30,109,761,518,109,761,518,1,10,57.49,0,0.121,0.2,1.61,172.8,50.03,23,1000
2007,10,1,15,0,106,708,441,106,708,441,0,10,61.81,0,0.121,0.2,1.61,172.1,50.6,23,1000
2007,10,1,15,30,97,653,357,97,653,357,0,10,66.5,0,0.121,0.1,1.601,172.1,53.8,22,1000
2007,10,1,16,0,88,564,267,88,564,267,0,10,71.49,0,0.121,0.1,1.593,170.1,55,21,1000
2007,10,1,16,30,63,440,164,71,456,176,8,10,76.69,0,0.121,0.1,1.577,170.1,58.51,20,1000
2007,10,1,17,0,49,292,89,49,292,89,0,11,82.05,0,0.121,0.1,1.563,165.8,64,19,1000
2007,10,1,17,30,20,0,20,17,78,20,7,11,87.52,4,0.121,0.1,1.543,165.8,68.15,18,1000
2007,10,1,18,0,0,0,0,0,0,0,7,11,93.04,0,0.121,0.2,1.524,163.5,72.63,17,1000
2007,10,1,18,30,0,0,0,0,0,0,1,11,98.58,0,0.121,0.1,1.502,163.5,77.42,16,1000
2007,10,1,19,0,0,0,0,0,0,0,7,11,104.09,0,0.121,0.1,1.48,158.4,77.44,16,1000
2007,10,1,19,30,0,0,0,0,0,0,7,11,109.53,0,0.121,0.1,1.463,158.4,82.6,16,1000
2007,10,1,20,0,0,0,0,0,0,0,7,10,114.83,0,0.121,0.1,1.446,154.9,82.11,16,1000
2007,10,1,20,30,0,0,0,0,0,0,7,10,119.94,0,0.121,0.1,1.439,154.9,87.61,15,1000
